,id,tags,lonlat,sport,leisure
4299,240283239,"{'sport': 'volleyball', 'building': 'yes'}","(2480196382, 2480196380, 2480196383, 2480196385, 2480196382)",volleyball,
4300,240544706,"{'sport': 'tennis', 'leisure': 'pitch'}","(2482730861, 2482730873, 2482730870, 2482730858, 2482730861)",tennis,pitch
4301,240592640,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Epicentrum Utama Raya', 'capacity:persons': '50-100', 'evacuation_center': 'yes', 'kitchen:facilities': 'no', 'leisure': 'stadium', 'name': 'Stadion Kuningan', 'shelter_type': 'tent', 'source': 'HOT_InAWARESurvey_2017', 'sport': 'soccer', 'toilet:facilities': 'yes', 'water_source': 'water_works'}","(2483170827, 2483170826, 2483170828, 2483170829, 4841270185, 4841270184, 4841270183, 4841270182, 4841270181, 4841270180, 4841270179, 4841270169, 4841270178, 4841270177, 4841270176, 4841270175, 4841270174, 4841270173, 4841270172, 4841270171, 4841270170, 2483170827)",soccer,stadium
4302,240980228,"{'name': 'Lapangan Rungkut Barata', 'sport': 'soccer', 'leisure': 'pitch'}","(2486636187, 2486636188, 2486636190, 2486636191, 2486636187)",soccer,pitch
4303,241138991,{'sport': 'swimming'},"(1455328049, 2488383942, 2488383940, 2488383944, 1455328025, 1455328026, 2488383964, 1455328028, 2488383970, 1455328032, 1455328036, 5018482627, 2488384010, 1455328034, 1455328048, 260955164, 260955162, 1455328049)",swimming,
4304,241199092,"{'name': 'Lapangan Bola Dalanlidang', 'sport': 'soccer', 'leisure': 'pitch'}","(2488953742, 2488953744, 2488953746, 2488953748, 2488953742)",soccer,pitch
4305,241201333,"{'name': 'Taman Kota', 'leisure': 'park'}","(2488974664, 2488974665, 2488974666, 2488974664)",,park
4306,241204728,"{'name': 'Lapangan Desa Jarit', 'sport': 'soccer', 'leisure': 'pitch'}","(2489019624, 2489019621, 2489019628, 2489019636, 2489019635, 2489019634, 2489019633, 2489019631, 2489019624)",soccer,pitch
4307,241413793,{'leisure': 'park'},"(2490603021, 2490603022, 2490603023, 2490603024, 2490603025, 2490603021)",,park
4308,241413794,{'leisure': 'park'},"(2490603026, 2490603027, 2490603028, 2490603029, 2490603026)",,park
4309,241414720,{'leisure': 'park'},"(2490612347, 5980530723, 2490612348, 5980527425, 2490612349, 5980530722, 2490612350, 2490612347)",,park
4310,241550442,"{'sport': 'soccer', 'leisure': 'pitch'}","(2491582404, 2491582403, 2491582397, 2491582410, 2491582404)",soccer,pitch
4311,241570006,"{'name': 'Greenschool Football Field', 'leisure': 'park'}","(2491789758, 2491789759, 2491789760, 2491789761, 2491789758)",,park
4312,241570335,"{'name': 'Small Field', 'leisure': 'park'}","(2491797607, 2491797608, 2491797609, 2491797610, 2491797611, 2491797612, 2491797613, 2491797614, 2491797615, 2491797616, 2491797617, 2491796428, 2491797607)",,park
4313,241570819,"{'name': 'Children Court', 'leisure': 'park'}","(2491807377, 2491807378, 2491807379, 2491807380, 2491807381, 2491807382, 2491807377)",,park
4314,241573850,"{'sport': 'volleyball', 'leisure': 'pitch'}","(2491839849, 2491839850, 2491839851, 2491839852, 2491839853, 2491839854, 2491839855, 2491839856, 2491839838, 2491839839, 2491839842, 2491839843, 2491839844, 2491839845, 2491839846, 2491839847, 2491839848, 2491839840, 2491839841, 2491839849)",volleyball,pitch
4315,241574249,{'leisure': 'park'},"(2491842847, 2491842848, 2491842849, 2491842850, 2491842851, 2491842847)",,park
4316,241579442,"{'building': 'yes', 'leisure': 'pitch', 'name': 'LAPANGAN SEPAK BOLA', 'sport': 'multi'}","(2491893803, 2491893814, 2491893947, 2491893876, 2491893803)",multi,pitch
4317,241640460,"{'leisure': 'pitch', 'name': 'Lapangan Desa Kedungjajang', 'sport': 'multi'}","(2492373523, 2492373525, 2492373527, 2492373528, 2492373534, 2492373533, 2492373523)",multi,pitch
4318,242183093,"{'sport': 'swimming', 'leisure': 'swimming_pool'}","(2497009611, 2497009608, 2497009606, 2497009603, 2497009366, 2497009602, 2497009607, 2497009612, 2497009613, 2497009616, 2497009619, 2497009623, 2497009627, 2497009629, 2497009626, 2497009621, 2497009617, 2497009615, 2497009618, 2497009635, 2497009640, 2497009647, 2497009650, 2497009658, 2497009661, 2497009666, 2497009670, 2497009672, 2497009678, 2497009679, 2497009677, 2497009671, 2497009667, 2497009663, 2497009659, 2497009657, 2497009654, 2497009649, 2497009646, 2497009639, 2497009624, 2497009614, 2497009610, 2497009601, 2497009359, 2497009357, 2497009356, 2497009358, 2497009360, 2497009361, 2497009362, 2497009364, 2497009604, 2497009609, 2497009611)",swimming,swimming_pool
4319,242195051,"{'sport': 'soccer', 'leisure': 'pitch'}","(2497110006, 2497109721, 2497109719, 2497109996, 2497110006)",soccer,pitch
4320,242200870,"{'leisure': 'pitch', 'name': 'Lapangan', 'sport': 'multi'}","(2497161999, 2497161987, 2497162069, 2497162070, 2497161999)",multi,pitch
4321,242309291,"{'sport': 'badminton', 'leisure': 'sports_centre', 'building': 'yes', 'building:levels': '1'}","(2498093394, 2498093395, 2498093396, 2498093397, 2498093394)",badminton,sports_centre
4322,242333656,"{'sport': 'tennis', 'leisure': 'pitch'}","(2498261318, 2498261325, 2498261323, 2498261316, 2498261318)",tennis,pitch
4323,242333658,"{'leisure': 'pitch', 'name': 'Lapangan Taruna Jaya', 'sport': 'multi'}","(2498261064, 2498261068, 2498261066, 2498261060, 2498261064)",multi,pitch
4324,242420453,"{'leisure': 'pitch', 'sport': 'beachvolleyball', 'surface': 'sand'}","(2498972247, 2498972248, 2498972249, 2498972250, 2498972247)",beachvolleyball,pitch
4325,242420454,"{'leisure': 'pitch', 'sport': 'beachvolleyball', 'surface': 'sand'}","(2498972251, 2498972252, 2498972253, 2498972254, 2498972251)",beachvolleyball,pitch
4326,242420455,"{'leisure': 'pitch', 'sport': 'beachvolleyball', 'surface': 'sand'}","(2498972255, 2498972256, 2498972257, 2498972258, 2498972255)",beachvolleyball,pitch
4327,242420456,"{'leisure': 'pitch', 'sport': 'beachvolleyball', 'surface': 'sand'}","(2498972259, 2498972260, 2498972261, 2498972262, 2498972259)",beachvolleyball,pitch
4328,242505135,"{'name': 'Lapangan', 'leisure': 'park', 'name:en': 'field'}","(2499647217, 2499647219, 2499647220, 2499647222, 2499647223, 3062342864, 2499647217)",,park
4329,242508013,"{'leisure': 'pitch', 'sport': 'soccer'}","(2499691667, 2499691668, 2499691669, 2499691671, 3067781135, 3067780932, 2499691667)",soccer,pitch
4330,242566719,"{'name': 'Nunapah', 'sport': 'soccer', 'leisure': 'pitch'}","(2500366156, 2500366259, 2500366261, 2500366181, 2500366156)",soccer,pitch
4331,242781995,{'leisure': 'park'},"(2502380039, 2502380037, 2502380032, 6609791428, 2502380039)",,park
4332,242815283,"{'addr:city': 'Pekanbaru', 'addr:street': 'Jalan H. Imam Munandar', 'leisure': 'park', 'name': 'Alam Mayang'}","(2502688195, 2502688197, 2502688198, 2502688199, 2502688200, 2502688201, 2502688202, 2502688203, 2502688204, 2502688205, 2502688196, 2502688193, 2502688192, 2502688190, 2502688188, 2502688185, 2502688184, 2502688182, 2502688171, 2502688178, 2502688176, 2502688180, 2502688174, 2502688179, 2502688172, 2502688177, 2502688183, 2502688186, 2502688187, 2502688191, 2502688194, 2502688195)",,park
4333,242945616,"{'name': 'Soccer', 'sport': 'soccer', 'leisure': 'pitch', 'surface': 'unpaved'}","(2504789304, 2503837323, 2503837325, 2503837327, 2503837329, 2503837330, 2503837331, 2503837332, 2503837333, 2503837334, 2504018432, 2504789304)",soccer,pitch
4334,242988071,"{'sport': 'boules', 'leisure': 'pitch'}","(2504240583, 2504240590, 2504240585, 2504240580, 2504240583)",boules,pitch
4335,242988072,"{'sport': 'tennis', 'leisure': 'pitch'}","(2504240478, 2504240515, 2504240534, 2504240492, 2504240478)",tennis,pitch
4336,243215444,"{'name': 'Lapangan Olah Laga', 'leisure': 'park'}","(2506346094, 2506346096, 2506346098, 2506346100, 2506346094)",,park
4337,243247273,"{'addr:full': 'jl Tgk Chik Dilamnyong 2', 'leisure': 'park', 'name': 'Taman gelanggang mahasiswa', 'source': 'survey'}","(2506693887, 2506693888, 2506693889, 2506693890, 2506693891, 2506693892, 2506693894, 2506693893, 2506693887)",,park
4338,243247297,"{'name': 'Halaman Fakultas Ekonomi', 'leisure': 'park'}","(2506694226, 2506694233, 2506694234, 2506694227, 2506694228, 2506694229, 2506694230, 2506694231, 2506694232, 2506694226)",,park
4339,243451182,"{'leisure': 'park', 'name': 'Taman Superhero', 'surface': 'grass', 'wikidata': 'Q64759467'}","(2508573359, 2508573369, 2508573380, 2508573359)",,park
4340,244005806,"{'leisure': 'pitch', 'name': 'Lapangan Sepak bola Kampala', 'soccer:type_idn': 'lapangan_bola', 'sport': 'soccer'}","(2513615494, 2513615495, 2513615497, 2513615499, 2513615498, 2513615496, 2513615494)",soccer,pitch
4341,244009813,"{'name': 'LAPANGAN BOLA - GAMPONG SEUNELOP', 'sport': 'soccer', 'landuse': 'lapangan bola kaki', 'leisure': 'pitch'}","(2513645208, 2513645207, 2513645209, 2513645210, 2513645208)",soccer,pitch
4342,244015881,"{'leisure': 'pitch', 'name': 'Lapangan Sepak bola Boronglamu', 'soccer:type_idn': 'lapangan_bola', 'sport': 'soccer'}","(2513699753, 2513699756, 2513699757, 2513699758, 2513699759, 2513699760, 2513699761, 2513699762, 2513699763, 2513699764, 2513699765, 2513699781, 2513699779, 2513699782, 2513699780, 2513699778, 2513699777, 2513699776, 2513699775, 2513699774, 2513699772, 2513699771, 2513699767, 2513699755, 2513699754, 2513699752, 2513699751, 2513699750, 2513699748, 2513699747, 2513699745, 2513699746, 2513699749, 2513699753)",soccer,pitch
4343,244017447,"{'name': 'TAMAN CAFE JANGKUK', 'leisure': 'park'}","(2513729695, 2513729697, 2513729693, 2513729699, 2513729695)",,park
4344,244034397,"{'leisure': 'pitch', 'name': 'Lapangan Sepak bola Palajau', 'soccer:type_idn': 'lapangan_bola', 'sport': 'soccer'}","(2513864777, 2513864778, 2513864780, 2513864779, 2513864777)",soccer,pitch
4345,244041635,{'leisure': 'park'},"(2513967158, 2513967161, 2513967163, 2513967164, 2513967158)",,park
4346,244053504,"{'name': 'Krakatau volleyball field', 'sport': 'volleyball', 'leisure': 'pitch'}","(2514083190, 2514083188, 2514083189, 2514083191, 2514083190)",volleyball,pitch
4347,244140053,"{'leisure': 'pitch', 'soccer:type_idn': 'lapangan_bola', 'sport': 'soccer'}","(2514898647, 2514898645, 2514898644, 2514898643, 2514898642, 2514898640, 2514898637, 2514898638, 2514898634, 2514898635, 2514898636, 2514898639, 2514898641, 2514898646, 2514898648, 2514898649, 2514898650, 2514898651, 2514898652, 2514898654, 2514898655, 2514898657, 2514898658, 2514898661, 2514898663, 2514898665, 2514898667, 2514898669, 2514898668, 2514898666, 2514898664, 2514898662, 2514898660, 2514898659, 2514898656, 2514898653, 2522313126, 2514898647)",soccer,pitch
4348,244140165,"{'leisure': 'pitch', 'name': 'Lapangan Sepak bola Bulo-bulo', 'soccer:type_idn': 'lapangan_bola', 'sport': 'soccer'}","(2514900085, 2514900086, 2514900089, 2514900088, 2514900087, 2514900085)",soccer,pitch
4349,244161097,"{'name': 'Taman Slamet', 'leisure': 'park'}","(1616986618, 2421386825, 1616986638, 1616986642, 1616986652, 1616986656, 2546957338, 2546957336, 2546957337, 1616986620, 1616986618)",,park
4350,244173517,"{'name': 'lapangan Bola pulau kayu Susoh', 'sport': 'soccer', 'leisure': 'pitch'}","(2515185734, 2515185730, 2515185729, 2515185732, 2515185734)",soccer,pitch
4351,244245708,"{'sport': 'soccer', 'leisure': 'pitch'}","(2513535790, 2515855369, 2513535792, 2513535791, 2513535789, 2513535790)",soccer,pitch
4352,244246237,"{'sport': 'soccer', 'leisure': 'pitch'}","(2515863972, 2515863975, 2515863977, 2515863976, 2515863972)",soccer,pitch
4353,244246238,"{'sport': 'soccer', 'leisure': 'pitch'}","(2515864000, 2515864001, 2515864005, 2515864003, 2515864000)",soccer,pitch
4354,244247644,{'leisure': 'park'},"(2515889875, 2515889876, 6296685485, 2515889871, 2515889870, 2515889877, 2515889878, 2515889875)",,park
4355,244248175,"{'name': 'Volleyball', 'sport': 'volleyball', 'leisure': 'sports_centre', 'building': 'yes'}","(2515893129, 2515893130, 2515893128, 2515893127, 2515893129)",volleyball,sports_centre
4356,244426354,"{'name': 'LAPANGBOLA MANGUNJAYA', 'leisure': 'park'}","(2517436071, 2517436072, 2517436073, 2517436074, 2517436071)",,park
4357,244444979,"{'sport': 'volleyball', 'leisure': 'pitch'}","(2517606672, 2517606673, 2517606674, 2517606675, 2517606672)",volleyball,pitch
4358,244447294,"{'name': 'LAPANG TENIS BUPATI', 'sport': 'tennis', 'leisure': 'pitch'}","(1950118069, 2517633215, 2517633216, 2517633217, 1950118069)",tennis,pitch
4359,244500698,"{'leisure': 'park', 'name': 'Alun-Alun Mojokerto'}","(6876713913, 3137716863, 6876713911, 6876713910, 6868730856, 3137716864, 2616296509, 4391230194, 3747104721, 6344372322, 6344372323, 6344372320, 2417893752, 3137716862, 4391230195, 2417893746, 3166243628, 3137716868, 3309168586, 2616296507, 3309168580, 3309168568, 3137716866, 6344372324, 6876713913)",,park
4360,244530808,"{'leisure': 'park', 'name': 'Alun-Alun Lamongan'}","(1602124967, 2518159010, 3341924354, 7451264701, 3171489512, 2518159018, 7451264702, 1602123689, 1602124967)",,park
4361,244660556,"{'sport': 'soccer', 'leisure': 'pitch'}","(2519549177, 2519549178, 2519549179, 2519549180, 2519549181, 2519549182, 2519549177)",soccer,pitch
4362,244694107,"{'leisure': 'park', 'name': 'Gasmin'}","(5154609660, 5394983351, 5394983778, 7014683946, 5394983789, 5154609691, 6395644054, 2519395099, 5154609660)",,park
4363,245017892,"{'name': 'Lapang Bola Cot Mane', 'sport': 'soccer', 'leisure': 'pitch'}","(2522811233, 2522811232, 2522811230, 2522811231, 2522811233)",soccer,pitch
4364,245018469,"{'name': 'Lapangan Bola', 'sport': 'soccer', 'leisure': 'pitch'}","(2522817209, 2522817204, 2522817202, 2522817207, 2522817209)",soccer,pitch
4365,245020764,"{'name': 'Lapangan Bola Desa Boak Dalam', 'sport': 'soccer', 'leisure': 'pitch'}","(2522839784, 2522839785, 2690783231, 2522839788, 2522839787, 2522839786, 2690783222, 2690783226, 2690783220, 2690783216, 2522839784)",soccer,pitch
4366,245137595,"{'sport': 'soccer', 'leisure': 'pitch'}","(2523838089, 2523838090, 2523838091, 2523838092, 2523838089)",soccer,pitch
4367,245262992,"{'sport': 'soccer', 'leisure': 'pitch'}","(2524907448, 2524907443, 2524907441, 2524907442, 2524907448)",soccer,pitch
4368,245441522,"{'leisure': 'pitch', 'name': 'Lapangan Bola Volly', 'sport': 'volleyball'}","(2526397210, 2526397211, 2526397212, 2526397214, 2526397213, 2526397210)",volleyball,pitch
4369,245570591,"{'description': ""PSS Sleman's current football ground"", 'leisure': 'stadium', 'name': 'Stadion Maguwoharjo', 'name:en': 'Maguwoharjo Stadium', 'sport': 'soccer', 'wikidata': 'Q2063232', 'wikipedia': 'id:Stadion Maguwoharjo'}","(2527478071, 4524181352, 2527478072, 2527478073, 2527478074, 2527478075, 2527478076, 5203815147, 2527478077, 2527478078, 2527478071)",soccer,stadium
4370,245570633,"{'leisure': 'pitch', 'sport': 'soccer'}","(2527478167, 2527478168, 2527478169, 2527478170, 2527478167)",soccer,pitch
4371,245740648,"{'name': 'Terminal Futsal', 'sport': 'soccer', 'leisure': 'sports_centre'}","(2528778396, 2528778394, 2528778393, 2528778395, 2528778396)",soccer,sports_centre
4372,245740649,"{'leisure': 'sports_centre', 'name': 'Village Futsal', 'sport': 'soccer'}","(2528778391, 2528778389, 2528778390, 5310181295, 5310181292, 5310181293, 5310181294, 2528778392, 2528778391)",soccer,sports_centre
4373,245740650,"{'sport': 'soccer', 'leisure': 'pitch'}","(2528778398, 2528778400, 2528778399, 2528778397, 2528778398)",soccer,pitch
4374,246095434,"{'sport': 'tennis', 'leisure': 'pitch'}","(2531764819, 2531764817, 2531764802, 2531764804, 2531764819)",tennis,pitch
4375,246097747,"{'sport': 'tennis', 'leisure': 'pitch'}","(2531785579, 2531785587, 2531785574, 2531785568, 2531785579)",tennis,pitch
4376,246132647,{'leisure': 'park'},"(2532110769, 2532110770, 2532110771, 2532110772, 2532110769)",,park
4377,246396241,"{'name': 'Taman Kota Tanjung', 'leisure': 'park', 'name:en': 'Tanjung Town Pak'}","(2534506880, 2534506881, 2534506882, 2534506883, 2534506884, 2534506885, 2534506880)",,park
4378,246551188,{'leisure': 'park'},"(2535779125, 2535779127, 2535779129, 2535779131, 2535779125)",,park
4379,246698263,"{'name': 'kolam renang Mangli', 'leisure': 'park'}","(2537043517, 2537043519, 2537043521, 2537043523, 2537043525, 2537043527, 2537043529, 2537043531, 2537043517)",,park
4380,246702707,"{'leisure': 'park', 'name': 'Alun-alun Wonosobo'}","(2537090633, 2537090634, 2537090635, 2537090636, 2537090633)",,park
4381,246941137,"{'sport': 'soccer', 'leisure': 'pitch'}","(2539010719, 2539010721, 2539010722, 2539010724, 2539010726, 2539010719)",soccer,pitch
4382,246965170,{'leisure': 'park'},"(2539230456, 2539230458, 2539230460, 2539230457, 2539230456)",,park
4383,246967159,{'leisure': 'park'},"(2539246621, 2539246623, 2539246624, 2539246622, 2539246621)",,park
4384,247064855,"{'sport': 'soccer', 'leisure': 'pitch'}","(2540043604, 2540043605, 2540043606, 2540043607, 2540043604)",soccer,pitch
4385,247256415,{'leisure': 'park'},"(5444645817, 2541772450, 2541772439, 2541772445, 5444645817)",,park
4386,247262444,{'leisure': 'park'},"(6609791419, 2541453844, 2541453843, 2541453848, 6609791419)",,park
4387,247329147,"{'sport': 'soccer', 'leisure': 'pitch'}","(2542325349, 2542325350, 2542325351, 2542325352, 2542325349)",soccer,pitch
4388,247366169,"{'name': 'Lapangan Volly', 'sport': 'volleyball', 'leisure': 'pitch'}","(2542657953, 2542657956, 2542657977, 2542657976, 2542657953)",volleyball,pitch
4389,247367541,"{'name': 'Sport Center', 'sport': 'multi', 'leisure': 'sports_centre'}","(2542669803, 2542669798, 2542669805, 2542669807, 2542669803)",multi,sports_centre
4390,247459576,{'leisure': 'park'},"(2543404759, 2543425585, 2543425587, 2543425588, 2543425590, 2543425592, 2543425593, 2543425595, 2543425597, 2543425599, 2543425600, 2543425602, 2543425607, 2543425604, 2543425605, 2543425609, 2543425610, 2543425612, 2543425614, 2543425615, 2543425617, 2543425619, 2543425621, 2543425622, 2543425624, 2543425626, 2543425627, 2543425629, 2543425631, 2543425632, 2543425634, 3551380736, 2543425636, 2543425638, 3551380934, 3551381154, 3551381295, 2543404761, 2543404762, 2543404764, 2543404766, 2543404768, 2543404769, 2543404771, 2543408873, 2543408872, 2543408870, 2543408869, 2543408867, 2543408865, 2543408864, 2543408862, 2543408861, 2543408859, 2543408857, 2543404776, 2543404777, 2543404779, 2543404781, 2543404782, 2543404759)",,park
4391,247588254,{'sport': 'volleyball'},"(2544850800, 2544850843, 2544851000, 2544850974, 2544850800)",volleyball,
4392,247588255,{'sport': 'tennis'},"(2544851321, 2544851347, 2544851567, 2544851563, 2544851321)",tennis,
4393,247588256,{'sport': 'tennis'},"(2544851007, 2544851130, 2544851339, 2544851241, 2544851007)",tennis,
4394,247588257,"{'sport': 'volleyball', 'leisure': 'pitch'}","(2544847674, 2544847714, 2544847838, 2544847801, 2544847674)",volleyball,pitch
