,id,tags,lonlat,amenity_name,shop,healthcare
9517,513342241,"{'addr:full': 'Dusun Tangaparang', 'amenity': 'clinic', 'building': 'yes', 'building:levels': '1', 'building:roof': 'tin', 'building:structure': 'plastered', 'building:walls': 'brick', 'name': 'Posyandu Lestari'}","(5018272921, 5018272818, 5018272819, 5018272820, 5018272921)",clinic,,
9518,513522065,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Masjid', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'asbestos', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Melon I', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5019463397, 5019463396, 5019463395, 5019463394, 5019463393, 5019463392, 5019463397)",clinic,,
9519,513522111,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan H. Muhammad Salim', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Belimbing II', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5019464351, 5019464350, 5019464349, 5019464348, 5019464347, 5019464346, 5019464351)",clinic,,
9520,513522140,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Lagga Raya', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Anggur III', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5019464626, 5019464625, 5019464624, 5019464623, 5019464622, 5019464621, 5019464626)",clinic,,
9521,513522228,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Waspada II', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'asbestos', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '50-100', 'name': 'Posyandu Apel III', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5019465087, 5019465086, 5019465085, 5019465084, 5019465087)",clinic,,
9522,513522236,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Raya Lenteng Agung', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Klinik Melinda', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5019465109, 5019465108, 5019465107, 5019465106, 5019465105, 5019465104, 5019465103, 5019465102, 5019465101, 5019465100, 5019465099, 5019465098, 5019465109)",clinic,,
9523,513522238,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Joe', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Pepaya I', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5019465117, 5019465116, 5019465115, 5019465114, 5019465113, 5019465112, 5019465117)",clinic,,
9524,513522249,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Musholla', 'amenity': 'clinic', 'backup_generator': 'yes', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Tomat IV', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5019465290, 5019465289, 5019465288, 5019465287, 5019465290)",clinic,,
9525,513522254,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Masjid Asofwa', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Tomat III', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5019465300, 5019465299, 5019465298, 5019465297, 5019465300)",clinic,,
9526,513554955,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Manggis Raya No.23', 'amenity': 'clinic', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Puskesmas Rawa Buaya', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5019652061, 5019652058, 5019652059, 5019652060, 5019652061)",clinic,,
9527,513554972,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan H. Jairi', 'amenity': 'clinic', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'concrete', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Cempaka RW 02', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5019652130, 5019652127, 5019652128, 5019652129, 5019652130)",clinic,,
9528,513565284,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan RS Fatmawati, RT.1/RW.8, Cilandak Barat, Cilandak, Kota Jakarta Selatan, 12430, Indonesia', 'addr:postcode': '12430', 'addr:street': 'Jl. RS. Fatmawati Raya', 'amenity': 'hospital', 'capacity:persons': '429', 'name': 'Rumah Sakit Umum Pusat Fatmawati', 'operator:type': 'government', 'phone': '+6221 7501524', 'source': 'HOT_InAWARESurvey_2017'}","(5019712585, 5019712584, 5019712588, 5019712609, 5028087619, 5019714635, 5019714652, 5019714669, 5019714674, 5019714827, 5019714826, 5019714858, 5019714852, 5019712591, 5019712585)",hospital,,
9529,513573238,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Keutamaan Dalam', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Puskesmas Kelurahan Krukut', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5019765141, 5019765140, 5019765139, 5841411370, 5841411372, 5841411371, 5841411373, 5841411374, 5841411369, 5019765138, 5019765141)",clinic,,
9530,513612350,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Lorong 28', 'amenity': 'clinic', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '50-100', 'name': 'Puskesmas Kelurahan Koja', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5020045411, 5020045410, 5020045409, 5020045408, 5020045411)",clinic,,
9531,513747329,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Gang Cumi Cumi', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'asbestos', 'building:structure': 'confined_masonry', 'capacity:persons': '<50', 'name': 'Posyandu Teratai', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2017'}","(5021218699, 5021218696, 5021218697, 5021218698, 5021218699)",clinic,,
9532,513771598,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Pantai Selatan', 'amenity': 'clinic', 'backup_generator': 'yes', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'asbestos', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '100-250', 'name': 'Puskesmas Kecamatan Kepulauan Seribu Selatan', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5021347568, 5021348039, 5021348040, 5021347569, 5021348044, 5021348045, 5021347570, 5021348043, 5021348041, 5021348042, 5021347568)",clinic,,
9533,513776840,"{'addr:full': 'Kampung Babelan RT 16/03', 'amenity': 'doctors', 'building': 'yes', 'building:roof': 'tile', 'building:structure': 'plastered', 'building:walls': 'brick', 'keterangan': 'rawan banjir', 'name': 'YAKRI'}","(5021371161, 5021371160, 5021371159, 5021371158, 5021371161)",doctors,,
9534,513955899,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Mangga', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'tin', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '50-100', 'healthcare': 'clinic', 'healthcare:speciality': 'emergency', 'insurance': 'gov', 'name': 'Puskesmas Kelurahan Lagoa', 'operator:type': 'government', 'phone': '021-4302114', 'source': 'HOT_InAWARESurvey_2017', 'wheelchair': 'yes'}","(5022361205, 5022361204, 5022361203, 5022361202, 5022361205)",clinic,,clinic
9535,513955937,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Kramat Jaya Nomor 1 B', 'amenity': 'clinic', 'name': 'Rumah Bersalin Bunda Cinta Mulia', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5022361453, 5022361452, 5022361451, 5022361450, 5022361449, 5022361448, 5022361447, 5022361446, 5022361445, 5022361444, 5022361443, 5022361442, 5022361441, 5022361440, 5022361453)",clinic,,
9536,513955942,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Kramat Jaya Nomor 1 B', 'amenity': 'clinic', 'name': 'Badan Keswadayaan Masyarakat (BKM) Keluarga Mulia', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2017'}","(5022361484, 5022361489, 5022361488, 5022361487, 5022361486, 5022361485, 5022361484)",clinic,,
9537,514074362,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Talang Talang No. 1 Tanjung Priok Jakarta Utara', 'admin_level': '9', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'community_group_office', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'asbestos', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'insurance': 'gov', 'name': 'Posyandu Teratai Putih', 'office': 'government', 'opening_hours': '08:00-10:00', 'operator:type': 'government', 'source': 'survey', 'wheelchair': 'yes'}","(5023353858, 5023353860, 5023353861, 5023353863, 5023353862, 5023353865, 5023353864, 5023353858)",clinic,,
9538,514074363,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Edam 2', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '50-100', 'name': 'Klinik Keluarga Tanjung Priok', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5023353837, 5023353838, 5023353840, 5023353839, 5023353837)",clinic,,
9539,514074371,"{'access:roof': 'yes', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Enggano No. 10 Tanjung Priok Jakarta Utara', 'addr:postcode': '14310', 'addr:street': 'Jalan Enggano No.10', 'amenity': 'hospital', 'backup_generator': 'yes', 'building': 'hospital', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '3', 'building:roof': 'concrete', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '250-500', 'healthcare': 'hospital', 'healthcare:speciality': 'internal;blood_check;radiology;urology;clinical_pathology;emergency;pulmonology;psychiatry;intensive;neurology;surgery', 'insurance': 'gov', 'name': 'Rumah Sakit Port Medical Center', 'opening_hours': '24/7', 'operator:type': 'government', 'phone': '02143902350-51', 'source': 'survey', 'wheelchair': 'yes'}","(5023353799, 5023353800, 5023353811, 5023353810, 5023353821, 5023353818, 5023353809, 5023353808, 5023353799)",hospital,,hospital
9540,514074377,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Muara Bahari 1 Bak Air Tanjung Priok Jakarta Utara', 'admin_level': '9', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'community_group_office', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'asbestos', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Cempaka RW 13', 'office': 'government', 'opening_hours': '08:00-10:00', 'operator:type': 'government', 'source': 'survey'}","(5023353890, 5023353889, 5023353891, 5023353892, 5023353890)",clinic,,
9541,514202581,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Tanah Merdeka X RT 07 RW 06 Rambutan, Ciracas, Jakarta Timur', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '<50', 'name': 'Balai Pengobatan Umum Yayasan Al-Fatah Berdikari', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5024153655, 5024153654, 5024153649, 5024153652, 5024153651, 5024153650, 5024153648, 5024153653, 5024153655)",clinic,,
9542,514258004,"{'access:roof': 'no', 'addr:full': 'Jalan Kaliurang KM 17.5', 'amenity': 'clinic', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:material': 'brick', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'capacity:persons': '50-100', 'name': 'Puskesmas Pakem', 'operator:type': 'government', 'source': 'survey'}","(5024584492, 5024584493, 5024584494, 5024584495, 5024584492)",clinic,,
9543,514264630,"{'amenity': 'hospital', 'name': 'Puskesmas Giripurwo'}","(5024635652, 5024635653, 5024635654, 5024635655, 5024635656, 5024635657, 5024635658, 5024635659, 5024635652)",hospital,,
9544,514387208,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Kramat Jaya Gang 8 Blok R', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '100-250', 'name': 'Puskesmas Kelurahan Tugu Utara', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5025582641, 5025582640, 5025582639, 5025582638, 5025582641)",clinic,,
9545,514390934,"{'addr:full': 'Jalan koramil', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'yes', 'healthcare': 'clinic', 'healthcare:speciality': 'blood_check;gynaecology;neurology;vaccination', 'insurance': 'gov', 'name': 'Klinik Umum Mitra Husada', 'opening_hours': 'Mo-Su 17:00-22:00', 'operator:type': 'private', 'phone': '-', 'source': 'survey', 'wheelchair': 'no'}","(5025606543, 5025606540, 5025606541, 5025606542, 5025606543)",clinic,,clinic
9546,514391141,"{'amenity': 'clinic', 'building': 'yes', 'name': 'Puskesmas Pembantu Sumber Sari', 'short_name': 'Pustu Sumber Sari'}","(5025608308, 5025608300, 5025608302, 5025608303, 5025608298, 5025608307, 5025608306, 5025608297, 5025608304, 5025608301, 5025608299, 5025608305, 5025608308)",clinic,,
9547,514391152,"{'amenity': 'clinic', 'building': 'yes', 'name': 'Puskesmas Sebakung Jaya'}","(5025608464, 5025608463, 5025608460, 5025608459, 5025608461, 5025608458, 5025608457, 5025608462, 5025608464)",clinic,,
9548,514414646,"{'amenity': 'clinic', 'building': 'yes', 'name': 'Syifa Medical Center', 'phone': '43935260'}","(5025745518, 5025745515, 5025745516, 5025745517, 5025745518)",clinic,,
9549,514415580,"{'amenity': 'doctors', 'building': 'yes', 'name': 'Klinik Geisan Medika'}","(5025751777, 5025751770, 5025751771, 5025751772, 5025751777)",doctors,,
9550,514454612,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Dharmawangsa Raya No. 13', 'amenity': 'hospital', 'backup_generator': 'yes', 'building': 'hospital', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '250-500', 'name': 'RS Sanatorium Dharmawangsa', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5026014133, 5026014132, 5026014131, 5026014130, 5026014133)",hospital,,
9551,514459818,"{'addr:full': 'Jalan Cipeucang II No.6', 'amenity': 'dentist', 'backup_generator': 'no', 'building': 'yes', 'healthcare': 'dentist', 'name': 'Praktek Dokter Gigi Deasy Laelina', 'opening_hours': 'Mo-Th 19:00-21:00, Fr-Sa 09:00-17:00', 'operator:type': 'private', 'source': 'survey', 'wheelchair': 'no'}","(5026059177, 5026059176, 5026059175, 5026059174, 5026059177)",dentist,,dentist
9552,514464672,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Mawar', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5026089378, 5026089377, 5026089376, 5026089375, 5026089378)",clinic,,
9553,514464730,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Abdul Majid Raya No.28, Cipete Utara, Kecamatan Kebayoran Baru 12150', 'addr:postcode': '12150', 'amenity': 'hospital', 'backup_generator': 'yes', 'building': 'hospital', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '9', 'building:roof': 'tin', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '>500', 'contact:fax': '(021) 22774429', 'contact:phone': '(021) 22774429', 'contact:website': 'https://rsudkebayoranbaru.jakarta.go.id', 'name': 'RSUD Kebayoran Baru', 'opening_hours': '24/7', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5026089656, 5026089655, 5026089651, 5026089652, 5026089656)",hospital,,
9554,514464838,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': ""Jalan H. Sa'aba"", 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '50-100', 'name': 'Puskesmas Cipete Utara', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5026090237, 5026090236, 5026090235, 5026090234, 5026090237)",clinic,,
9555,514471139,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Kubis III No. 114', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Puskesmas Kelurahan Pulo', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5026128555, 5026128554, 5026128553, 5026128552, 5026128555)",clinic,,
9556,514471142,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Pete IV', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Balai Pengobatan Umum Bina Publik', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5026128568, 5026128565, 5026128566, 5026128567, 5026128568)",clinic,,
9557,514536287,"{'addr:street': 'Jl. Ki Maja No.3, Sepang Jaya, Kedaton, Kota Bandar Lampung, Lampung 35132', 'amenity': 'pharmacy', 'building': 'yes', 'name': 'pharmacy kimia farma'}","(5026624374, 5026624371, 5026624372, 5026624373, 5026624374)",pharmacy,,
9558,514644081,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Hankam', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tin', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '50-100', 'name': 'Posyandu Akasia', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5027537629, 5027537630, 5027537647, 5027537646, 5027537629)",clinic,,
9559,514644082,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Loka Permai', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tin', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Cempaka II', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5027537705, 5027537703, 5027537718, 5027537719, 5027537705)",clinic,,
9560,514644834,"{'addr:full': 'Jalan Mangga Gang I Blok D No.35 Rt 003/010 Lagoa', 'backup_generator': 'no', 'building': 'yes', 'healthcare': 'midwife', 'name': 'Bidan Hilda Martina', 'opening_hours': 'Mo-Sa 08:00-22:00', 'operator:type': 'private', 'source': 'survey', 'wheelchair': 'no'}","(5027545289, 5027545288, 5027545287, 5027545286, 5027545289)",,,midwife
9561,514653921,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Koramil', 'addr:street': 'Jalan Tanah Merah Bawah', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'yes', 'healthcare': 'clinic', 'healthcare:speciality': 'blood_check;gynaecology;intensive;vaccination', 'insurance': 'private', 'name': 'Klinik Pratama Yakdi Medical', 'opening_hours': 'Mo-Su 05:00-22:00', 'operator:type': 'private', 'source': 'survey', 'wheelchair': 'no'}","(5027598881, 5027598880, 5027598879, 5027598878, 5027598881)",clinic,,clinic
9562,514653956,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Koramil', 'addr:street': 'Jalan Tanah Merah Bawah', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'yes', 'healthcare': 'clinic', 'healthcare:speciality': 'general', 'name': 'Balai Pengobatan Mitra bahagia', 'opening_hours': 'Mo-Su 08:00-17:00', 'operator:type': 'private', 'phone': '-', 'source': 'survey', 'wheelchair': 'no'}","(5027598992, 5027598993, 5027598991, 5027598990, 5027598992)",clinic,,clinic
9563,514677655,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Sungai Bambu', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '<50', 'name': 'Klinik Utama Kirana Medika', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5027766059, 5027766058, 5027766068, 5027766070, 5027766059)",clinic,,
9564,514677661,"{'access:roof': 'yes', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Sungai Bambu No.5', 'amenity': 'clinic', 'backup_generator': 'yes', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '4', 'building:roof': 'concrete', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '100-250', 'name': 'Puri Medika Medical Check Up Center', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5027766077, 5027766076, 5027766087, 5027766088, 5027766077)",clinic,,
9565,514677662,"{'access:roof': 'yes', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Sungai Bambu IV No. 36', 'amenity': 'clinic', 'backup_generator': 'yes', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '3', 'building:roof': 'concrete', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '100-250', 'name': 'Puskesmas Kelurahan Sungai Bambu', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5027766061, 5027766060, 5027766071, 5027766072, 5027766061)",clinic,,
9566,514677663,"{'access:roof': 'yes', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Sungai Bambu Raya No. 5, Sungai Bambu, Tanjung Priok', 'amenity': 'hospital', 'backup_generator': 'yes', 'building': 'hospital', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '6', 'building:roof': 'concrete', 'building:structure': 'steel_frame', 'building:walls': 'concrete', 'capacity:persons': '>500', 'healthcare': 'hospital', 'healthcare:speciality': 'internal;blood_check;radiology;clinical_pathology;gynaecology;emergency;pulmonology;psychiatry;urology;intensive;neurology;vaccination;surgery', 'insurance': 'gov', 'name': 'RS Puri Medika', 'opening_hours': '24/7', 'operator:type': 'government', 'source': 'survey', 'wheelchair': 'yes'}","(5027766097, 5027766099, 5027766101, 5027766116, 5027766120, 5027766126, 5027766128, 5027766133, 5027766131, 5027766139, 5027766138, 5027766121, 5027766123, 5027766097)",hospital,,hospital
9567,514677664,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Ganggeng Raya Tanjung Priok Jakarta Utara', 'amenity': 'hospital', 'backup_generator': 'yes', 'building': 'hospital', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'concrete', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '100-250', 'healthcare': 'hospital', 'healthcare:speciality': 'blood_check;radiology;gynaecology;emergency;intensive;vaccination;surgery', 'insurance': 'private', 'name': 'RSIA SANTO YUSUF', 'opening_hours': '24/7', 'operator:type': 'private', 'source': 'survey', 'wheelchair': 'yes'}","(5027765937, 5027765930, 5027765940, 5027765947, 5027765937)",hospital,,hospital
9568,514699811,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Ganggeng 6 No. 9 Tanjung Priok Jakarta Utara', 'amenity': 'clinic', 'backup_generator': 'yes', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '100-250', 'healthcare': 'clinic', 'healthcare:speciality': 'internal;blood_check;radiology;clinical_pathology;gynaecology;emergency;pulmonology;psychiatry;urology;intensive;neurology;vaccination;surgery', 'insurance': 'private;gov', 'name': 'Klinik Pratama Santo Yosef', 'opening_hours': '24/7', 'operator:type': 'private', 'phone': '4393880', 'source': 'survey', 'wheelchair': 'yes'}","(5027947593, 5027947590, 5027947591, 5027947592, 5027947593)",clinic,,clinic
