,id,tags,lonlat,amenity_name,emergency
4366,543569305,"{'bicycle': 'yes', 'catmp-RoadID': '163', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '1', 'garmin_type': '0x5', 'goods': 'yes', 'hgv': 'yes', 'highway': 'secondary', 'maxspeed': '56', 'motorcar': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(5254697824, 5254697857, 702695405, 5254697856, 5254697855, 702695417, 702695433, 702695445, 702695463, 6542344335, 856936406, 5254697852, 702695487, 5254697851, 5254697849, 5254697850, 5254697848, 6147104538)",,yes
4367,543569306,"{'bicycle': 'yes', 'catmp-RoadID': '2777', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '1', 'garmin_type': '0x5', 'goods': 'yes', 'hgv': 'yes', 'highway': 'secondary', 'maxspeed': '56', 'motorcar': 'yes', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(6147104539, 5254697839, 856943901, 5810312748, 5254697841, 5254697842, 856943906, 5254697843, 856943914, 5810319479, 5254697844, 5254697845, 856943922, 5254697846, 5810319477, 856943929, 5254697847, 856943943, 5810319473, 5810312740, 5254697828, 856943947, 5254697830, 856943959, 856943969, 856943976, 5806518377, 856943983, 6147098300, 5806482903, 5252990916)",,yes
4368,543569307,"{'bicycle': 'yes', 'catmp-RoadID': '2778', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '1', 'garmin_type': '0x5', 'goods': 'yes', 'hgv': 'yes', 'highway': 'tertiary', 'maxspeed': '56', 'motorcar': 'yes', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(5252990898, 5252990929, 703894024, 5252990089, 6131000639, 703894032, 5810325214, 6131000604, 6131059823, 5824985944, 5252990095, 5824985948, 5835798364, 5835798367, 5252990097, 6544513790, 5252990098)",,yes
4369,543572386,"{'bicycle': 'yes', 'catmp-RoadID': '3580', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '1', 'garmin_type': '0x4', 'goods': 'yes', 'hgv': 'yes', 'highway': 'secondary', 'maxspeed': '56', 'motorcar': 'yes', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(703739713, 2583386086, 2597862210, 703739775, 703739773, 703739552, 703739771, 703739769, 703739493)",,yes
4370,543578290,"{'bicycle': 'yes', 'catmp-RoadID': '1336', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '1', 'garmin_type': '0x5', 'goods': 'yes', 'hgv': 'yes', 'highway': 'tertiary_link', 'maxspeed': '56', 'motorcar': 'yes', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(5254537963, 5254537964, 701880559)",,yes
4371,543580007,"{'bicycle': 'yes', 'catmp-RoadID': '246', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '2', 'garmin_type': '0x4', 'goods': 'yes', 'hgv': 'yes', 'highway': 'primary', 'maxspeed': '72', 'motorcar': 'yes', 'name': 'Jl.Bunga Raya', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(5254814068, 6503422748, 5254621130, 5254621106, 702667819, 5522883052, 5522883051, 702667829, 6132448464, 702667833, 702667841, 719058964, 702667860, 5522883038, 5522883027, 702667869, 702667887, 702667897, 5522882817, 719059143, 5522882801, 719059153, 702667927, 702667936, 5522882798, 702667946, 702667961, 702667970, 702667979, 702667984)",,yes
4372,543777655,"{'bicycle': 'yes', 'catmp-RoadID': '1594', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '0', 'garmin_type': '0x6', 'goods': 'yes', 'hgv': 'yes', 'highway': 'residential', 'maxspeed': '8', 'motorcar': 'yes', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(760485546, 5256634609, 5256634607, 760485548, 760485549, 6544513695, 760485550, 760485551)",,yes
4373,543786407,"{'bicycle': 'yes', 'catmp-RoadID': '1146', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '2', 'garmin_type': '0x4', 'goods': 'yes', 'hgv': 'yes', 'highway': 'secondary', 'maxspeed': '72', 'motorcar': 'yes', 'name': 'Ke Teluk Senimba', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(5256699348, 624943790, 624937614, 624937604, 1076787655)",,yes
4374,546017647,"{'amenity': 'police', 'name': 'Polsek Muara Tembesi'}","(5276979216, 5276979215, 5276979214, 5276979213, 5276979216)",police,
4375,546227456,"{'addr:city': 'Cimahi', 'addr:full': 'Jalan Dustira No. 1 Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat', 'addr:housenumber': '1', 'addr:postcode': '40521', 'addr:street': 'Jalan Dustira', 'amenity': 'hospital', 'email': 'info@rsdustira.com', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'Rumah Sakit Dustira', 'operator:type': 'government', 'phone': '0226652207', 'website': 'http://rsdustira.com/', 'wikidata': 'Q12509106', 'wikipedia': 'id:Rumah Sakit Tk. II Dustira'}","(4579394247, 4579394252, 4579394248, 4579394250, 4579394253, 7322817197, 7322817198, 7322817199, 7322817200, 7322817201, 5278754771, 5278754772, 5278754773, 5278754774, 5278754775, 5278754776, 5278754777, 4579394249, 4579394247)",hospital,yes
4376,546232432,"{'amenity': 'police', 'name': 'Polres Batang Hari'}","(5278805202, 5278805201, 5278805200, 5278805199, 5278805198, 5278805197, 5278805196, 5278805202)",police,
4377,546480220,"{'amenity': 'fire_station', 'building': 'yes'}","(5281152068, 5281152065, 5281152066, 5281152067, 5281152068)",fire_station,
4378,548263015,"{'addr:full': 'Jl. Muqoyyim Rt 019/06', 'amenity': 'fire_station', 'building': 'yes', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'reinforced_masonry', 'building:walls': 'brick', 'name': 'Damkar Lemahabang'}","(5296721348, 5296721347, 5296721346, 5296721351, 5296721350, 5296721349, 5296721352, 5296721345, 5296721348)",fire_station,
4379,548291897,"{'addr:full': 'Jalan MT. Haryono Rt 26/ Rw 08', 'amenity': 'police', 'building': 'yes', 'name': 'Polsek Lemahabang'}","(5296990492, 5296990491, 5296990494, 5296990493, 5296990495, 5296990490, 5296990492)",police,
4380,548291898,"{'addr:full': 'Jalan MT. Haryono Rt 26/ Rw 08', 'amenity': 'police', 'building': 'yes', 'name': 'Polsek Lemahabang'}","(5296990499, 5296990498, 5296990497, 5296990496, 5296990499)",police,
4381,548291899,"{'addr:full': 'Jalan MT. Haryono Rt 26/ Rw 08', 'amenity': 'police', 'building': 'yes', 'name': 'Polsek Lemahabang'}","(5296990503, 5296990500, 5296990501, 5296990502, 5296990503)",police,
4382,548295779,"{'addr:full': 'Jalan Raya Cirebon - Brebes', 'amenity': 'police', 'name': 'Kantor Koramil Astanajapura'}","(5297025879, 5297025878, 5297025877, 5297025876, 5297025875, 5297025874, 5297025873, 5297025872, 5297025879)",police,
4383,549687238,"{'amenity': 'police', 'building': 'yes', 'name': 'POLSEK Pekanbaru Kota'}","(5309828743, 5309828742, 5309828741, 5309828740, 5309828743)",police,
4384,550853930,"{'emergency': 'designated', 'highway': 'service'}","(5320096669, 5320097754)",,designated
4385,550853932,"{'covered': 'yes', 'emergency': 'designated', 'highway': 'service', 'source': 'digitalglobe; local knowledge', 'tunnel': 'building_passage'}","(5320096668, 5320096669)",,designated
4386,550853951,"{'amenity': 'hospital', 'emergency': 'yes', 'name': 'RS Mitra Medika'}","(5320097745, 5320097744, 5320097743, 5320097742, 5320097745)",hospital,yes
4387,550853953,"{'emergency': 'designated', 'highway': 'service'}","(5320097749, 5320097755, 5320096668)",,designated
4388,550853971,"{'amenity': 'hospital', 'barrier': 'fence', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'RSUD H. Abdoel Madjid Batoe'}","(5320097844, 5320097843, 5320097842, 5320097841, 5320097840, 5320097839, 5320097746, 7321047509, 5320097844)",hospital,yes
4389,551180202,"{'amenity': 'police', 'name': 'Samsat'}","(5323117847, 5323117846, 5323117845, 5323117844, 5323117847)",police,
4390,551294769,"{'addr:city': 'Banjarmasin', 'addr:full': 'Jalan Brig. Jend. H. Hasan Basri KM 2 No. 1, Alalak Utara, Kec. Banjarmasin Utara, Kota Banjarmasin, Kalimantan Selatan 70234', 'addr:housenumber': '1', 'addr:postcode': '70234', 'addr:street': 'Jalan Brigjen Hasan Basri', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'RSUD Dr. H. Moch. Ansari Saleh', 'old_name': 'RSJP Banjarmasin', 'operator:type': 'government', 'phone': '+62 511 6710 000', 'short_name': 'RS Ansari Saleh', 'start_date': '1950', 'website': 'https://rsas.kalselprov.go.id/', 'wikidata': 'Q19731633', 'wikipedia': 'id:RSUD dr. H. M. Ansari Saleh'}","(5324099803, 5337199768, 5324099799, 7333984294, 7333984295, 5324099797, 5324099795, 5324099794, 5324099796, 5324099803)",hospital,yes
4391,551536883,"{'amenity': 'police', 'building': 'yes', 'name': 'Pos Koramil Jaya Baru', 'source': 'survey'}","(5326438505, 5326438502, 5326438503, 5326438504, 5326438505)",police,
4392,551540204,"{'access:roof': 'yes', 'addr:full': 'jln Batara I', 'amenity': 'police', 'building': 'police', 'building:condition': 'good', 'building:levels': '1', 'building:material': 'brick', 'building:roof': 'tin', 'building:structure': 'confined_masonry', 'capacity:persons': '<50', 'name': 'Polsek Jaya Baru', 'source': 'survey'}","(5326462339, 5326462338, 5326462337, 5326462336, 5326462339)",police,
4393,552014913,"{'amenity': 'police', 'building': 'yes', 'name': 'Polsek Marore'}","(5330303515, 5330303514, 5330303513, 5330303512, 5330303515)",police,
4394,552623982,"{'amenity': 'police', 'name': 'Polsek Banjarmasin Utara'}","(5335197248, 5335197247, 5335197246, 5335197245, 5335197244, 5335197248)",police,
4395,555030910,"{'amenity': 'police', 'building': 'yes', 'name': 'Polsek Buana'}","(5355880718, 5355880719, 5355880720, 5355880921, 5355880718)",police,
4396,555050468,"{'access': 'yes', 'agricultural': 'no', 'bicycle': 'yes', 'bridge': 'yes', 'bridge:structure': 'humpback', 'emergency': 'no', 'foot': 'yes', 'goods': 'no', 'hgv': 'no', 'highway': 'path', 'hov': 'no', 'incline': '10°', 'layer': '1', 'lit': 'no', 'maxspeed': '10', 'maxweight': '0.5', 'motorcar': 'no', 'motorcycle': 'yes', 'motor_vehicle': 'yes', 'name': 'Jembatan Penyeberangan Orang', 'oneway': 'no', 'overtaking': 'no', 'psv': 'no', 'smoothness': 'very_bad', 'surface': 'concrete', 'toll': 'no', 'tourist_bus': 'no', 'vehicle': 'no', 'wheelchair': 'no', 'width': '1.2'}","(5356053670, 5356053671, 5356053672, 5356053673, 5356053674, 5356008253)",,no
4397,556633277,"{'amenity': 'police', 'building': 'yes', 'name': 'Satlantas Polres Bontang'}","(5369438177, 5369438176, 5369438175, 5369438174, 5369438177)",police,
4398,556633278,"{'addr:full': 'Jl. Bhayangkara No.1 Bontang', 'amenity': 'police', 'building': 'yes', 'building:levels': '2', 'capacity:persons': '200', 'name': 'Polres Bontang', 'phone': '0548-21406'}","(5369438185, 5369438179, 5369438188, 5369438187, 5369438180, 5369438183, 5369438182, 5369438181, 5369438186, 5369438189, 5369438178, 5369438184, 5369438185)",police,
4399,556633362,"{'amenity': 'police', 'building': 'yes', 'name': 'Polisi Militer VI/1 Bontang'}","(5369438509, 5369438508, 5369438507, 5369438506, 5369438509)",police,
4400,557199286,"{'amenity': 'police', 'building': 'yes', 'name': 'Samsat / PJR lametuemen'}","(5374133090, 5374133089, 5374133088, 5374133087, 5374133086, 5374133085, 5374133084, 5374133083, 5374133082, 5374133081, 5374133090)",police,
4401,557603065,"{'alt_name': 'Polres Tangerang Selatan', 'amenity': 'police', 'building': 'yes', 'name': 'Kepolisian Resor Tangerang Selatan'}","(5377559532, 5377559531, 5377559530, 5377559529, 5377559532)",police,
4402,558383018,{'emergency': 'water_tank'},"(5384711320, 5384711318, 5384711319, 5384711317, 5384711316, 5384712021, 5384711315, 5384711314, 5384711320)",,water_tank
4403,558383019,{'emergency': 'water_tank'},"(5384712028, 5384712026, 5384712027, 5384712025, 5384712024, 5384712029, 5384712023, 5384712022, 5384712028)",,water_tank
4404,558836079,"{'amenity': 'police', 'building': 'yes', 'name': 'Polsek Batur'}","(5390018419, 5390018420, 5390018721, 5390018722, 5390018723, 5390018724, 5390018419)",police,
4405,558960599,{'emergency': 'water_tank'},"(5391547637, 5391547636, 5391547635, 5391547634, 5391547633, 5391547632, 5391547637)",,water_tank
4406,559696433,"{'access:roof': 'no', 'addr:city': 'Semarang', 'addr:full': 'Jalan Simpang Lima', 'amenity': 'police', 'backup_generator': 'yes', 'building': 'police', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:material': 'concrete', 'building:roof': 'concrete', 'building:structure': 'confined_masonry', 'capacity:persons': '250-500', 'name': 'Pusat Informasi Lalu Lintas', 'note': 'Polrestabes Semarang', 'source': 'HOT_InAWARESurvey_2018'}","(5397953793, 5397953785, 5397953787, 5397953794, 5397953793)",police,
4407,560040445,"{'access:roof': 'no', 'addr:city': 'Semarang', 'addr:full': 'Jalan Yos Sudarso', 'amenity': 'police', 'backup_generator': 'no', 'building': 'police', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:material': 'brick', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'capacity:persons': '100-250', 'ground_floor:height': '0.1', 'name': 'Polri Daerah Jawa Tengah', 'source': 'HOT_InAWARESurvey_2018'}","(5400892749, 5400892748, 5400892747, 5400892746, 5400892749)",police,
4408,560226017,"{'amenity': 'fire_station', 'building': 'yes', 'name': 'Dinas Pemadam Kebakaran dan Penyelamatan Kutai Timur'}","(5402717936, 5402717933, 5402717934, 5402717935, 5402717936)",fire_station,
4409,560226096,"{'amenity': 'police', 'building': 'yes', 'name': 'Markas Komando Subdenpom VI/1-5 Sangatta'}","(5402718413, 5402718411, 5402718416, 5402718415, 5402718414, 5402718417, 5402718410, 5402718412, 5402718413)",police,
4410,560637554,"{'amenity': 'police', 'building': 'yes', 'name': 'Polres Penajam Paser Utara'}","(5406634820, 5406634819, 5406634818, 5406634817, 5406634816, 5406634815, 5406634814, 5406634813, 5406634812, 5406634811, 5406634810, 5406634809, 5406634820)",police,
4411,561082609,"{'amenity': 'police', 'name': 'Polres Tebo', 'source': 'ESRI'}","(5410739761, 5410739760, 5410739759, 5410739758, 5410739761)",police,
4412,561134541,"{'bicycle': 'yes', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '1', 'garmin_type': '0x5', 'goods': 'yes', 'hgv': 'yes', 'highway': 'secondary', 'junction': 'roundabout', 'maxspeed': '72', 'motorcar': 'yes', 'name': 'Ocarina', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(2601114813, 5411354576, 5411354577, 5411354578, 703856266, 5411354579, 5411354580, 5411354581, 5411354582, 5411354583, 5411354584, 703855796, 5411354585, 5411354586, 5411354587, 5411354588, 5411354589, 5411354590, 5411354591, 5411354592, 703856536, 5411354593, 5411354594, 5411354595, 5411354596, 5411354597, 703856864, 5411354598, 5411354599, 5411354600, 5411354601, 5411354602, 5411354603, 5411354604, 703856935, 5411354605, 5411354606, 5411354607, 5411354608, 703856645, 2601114813)",,yes
4413,561207871,"{'addr:city': 'Semarang', 'addr:full': 'Jalan Bimbingan 41-42 Semarang 50135', 'amenity': 'police', 'name': 'Polsekta Semarang Tengah', 'source': 'HOT_InAWARESurvey_2018'}","(5411867576, 5411867575, 5411867574, 5411867569, 5411867570, 5411867572, 5411867571, 5411867573, 5411867576)",police,
4414,561948392,"{'amenity': 'police', 'building': 'yes', 'name': 'Polsek Banjarbaru'}","(5417935781, 5417935783, 5417935784, 5417935782, 5417935794, 5417935792, 5417935785, 5417935789, 5417935788, 5417935786, 5417935790, 5417935787, 5417935791, 5417935793, 5417935781)",police,
4415,562415478,"{'addr:city': 'Semarang', 'addr:full': 'Jalan Dr Sutomo No 19', 'amenity': 'police', 'name': 'Polrestabes Semarang', 'source': 'HOT_InAWARESurvey_2018'}","(5421999562, 5421999561, 5421999560, 5421999559, 5421999558, 5421999557, 5421999556, 5421999555, 5421999554, 5421999562)",police,
4416,562772892,"{'amenity': 'police', 'name': 'Polsek Tengah Ilir'}","(5424837066, 5424837063, 5424837064, 5424837065, 5424837066)",police,
4417,563188453,"{'addr:city': 'Semarang', 'addr:full': 'Jalan Madukoro Raya', 'amenity': 'fire_station', 'name': 'Dinas Pemadam Kebakaran Kota Semarang', 'source': 'HOT_InAWARESurvey_2018'}","(5428067840, 5428067839, 5428067838, 5428067837, 5428067840)",fire_station,
4418,563304936,"{'addr:city': 'Semarang', 'addr:full': 'Jalan Slamet Riyadi No 5', 'amenity': 'police', 'name': 'Polsek Gayamsari', 'source': 'HOT_InAWARESurvey_2018'}","(5428721147, 5428721146, 5428721145, 5428721144, 5428721143, 5428721142, 5428721141, 5428721140, 5428721139, 5428721138, 5428721137, 5428721147)",police,
4419,563740736,"{'addr:city': 'Kuningan', 'addr:postcode': '45556', 'addr:street': 'Jl. Raya Bandorasa Wetan No.27', 'amenity': 'hospital', 'contact:phone': ' (0232) 614885', 'electricity': 'generator', 'emergency': 'yes', 'health_amenity:type': 'laboratory', 'healthcare': 'birthing_center;clinic;doctor;hospital;laboratory;pharmacy', 'healthcare:speciality': 'blood_check;general;internal;radiology;surgery;surgical_oncology;vaccination', 'insurance:health': 'private;public', 'name': 'RSUD Linggarjati', 'notes': 'https://rsud-linggarjati.kuningankab.go.id/', 'opening_hours': '24/7', 'operator': 'Government', 'operator:type': 'government', 'wheelchair': 'yes'}","(5432407935, 5432407936, 5432407937, 5432407938, 5432407939, 5432407940, 5432407786, 5432407785, 5432407784, 5432407783, 5432407782, 5432407781, 5432407780, 5432407941, 5432407942, 5432407943, 5432407944, 5432407945, 5432407946, 5432407947, 5432407948, 1807560551, 5432407935)",hospital,yes
4420,564500892,"{'access:roof': 'no', 'addr:city': 'Semarang', 'addr:full': 'Jalan Walisongo', 'amenity': 'fire_station', 'backup_generator': 'yes', 'building': 'fire_station', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:material': 'brick', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'capacity:persons': '<50', 'ground_floor:height': '0.2', 'name': 'Kantor Pemadam Kebakaran', 'source': 'HOT_InAWARESurvey_2018'}","(5438820629, 5438820628, 5438820627, 5438820626, 5438820629)",fire_station,
4421,564870655,"{'addr:full': 'Jalan A. Yani RT 3 Dusun 2 Kintapura', 'amenity': 'police', 'building': 'yes', 'name': 'Polsek Kintap'}","(5441539732, 5441539729, 5441539730, 5441539731, 5441539732)",police,
4422,564915121,"{'access:roof': 'no', 'addr:city': 'Semarang', 'addr:full': 'Jalan Dr. Cipto no 66', 'amenity': 'police', 'backup_generator': 'no', 'building': 'police', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:material': 'brick', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'capacity:persons': '<50', 'name': 'Polsek Semarang Timur', 'source': 'HOT_InAWARESurvey_2018'}","(5441894358, 5441894355, 5441894356, 5441894357, 5441894358)",police,
4423,565654106,"{'bicycle': 'yes', 'bridge': 'yes', 'catmp-RoadID': '1689', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '1', 'garmin_type': '0x5', 'goods': 'yes', 'hgv': 'yes', 'highway': 'tertiary', 'layer': '1', 'maxspeed': '56', 'motorcar': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(701980531, 5447245288)",,yes
4424,565654107,"{'bicycle': 'yes', 'catmp-RoadID': '1689', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '1', 'garmin_type': '0x5', 'goods': 'yes', 'hgv': 'yes', 'highway': 'tertiary', 'maxspeed': '56', 'motorcar': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(701980343, 5256699372, 701980355, 701980373, 701980391, 701980412, 6129706485, 6129706486, 701980450, 701980463, 701964374, 701980480, 6129706490, 701980517, 701980531)",,yes
4425,565708016,"{'bicycle': 'yes', 'catmp-RoadID': '404', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '2', 'garmin_type': '0x4', 'goods': 'yes', 'hgv': 'yes', 'highway': 'primary', 'maxspeed': '72', 'motorcar': 'yes', 'name': 'Jl.Duyung', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(5447589292, 703739495, 703739496, 703739497, 1076634402)",,yes
4426,565708017,"{'bicycle': 'yes', 'bridge': 'yes', 'catmp-RoadID': '404', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '2', 'garmin_type': '0x4', 'goods': 'yes', 'hgv': 'yes', 'highway': 'primary', 'layer': '1', 'maxspeed': '72', 'motorcar': 'yes', 'name': 'Jl.Duyung', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(703739493, 5447589292)",,yes
4427,565708018,"{'bicycle': 'yes', 'bridge': 'yes', 'catmp-RoadID': '1217', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '2', 'garmin_type': '0x4', 'goods': 'yes', 'hgv': 'yes', 'highway': 'primary', 'layer': '1', 'maxspeed': '72', 'motorcar': 'yes', 'name': 'Jl.Duyung', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(5447589290, 5447589291)",,yes
4428,565708019,"{'bicycle': 'yes', 'catmp-RoadID': '1217', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '2', 'garmin_type': '0x4', 'goods': 'yes', 'hgv': 'yes', 'highway': 'primary', 'maxspeed': '72', 'motorcar': 'yes', 'name': 'Jl.Duyung', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(1076634398, 6131005044, 6131005026, 703753978, 703753980, 6131005031, 703753982, 6131052428, 5447589290)",,yes
4429,565708020,"{'bicycle': 'yes', 'bridge': 'yes', 'catmp-RoadID': '3604', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '0', 'garmin_type': '0x6', 'goods': 'yes', 'hgv': 'yes', 'highway': 'residential', 'layer': '1', 'maxspeed': '8', 'motorcar': 'yes', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(736621920, 736610565)",,yes
4430,565708021,"{'bicycle': 'yes', 'bridge': 'yes', 'catmp-RoadID': '6346', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '0', 'garmin_type': '0x6', 'goods': 'yes', 'hgv': 'yes', 'highway': 'residential', 'layer': '1', 'maxspeed': '8', 'motorcar': 'yes', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(5254733035, 5254733036)",,yes
4431,565708023,"{'bicycle': 'yes', 'catmp-RoadID': '1212', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '2', 'garmin_type': '0x4', 'goods': 'yes', 'hgv': 'yes', 'highway': 'secondary', 'maxspeed': '72', 'motorcar': 'yes', 'name': 'Jl.Imam Bonjol', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(5447589294, 703825636, 703738899)",,yes
4432,565708024,"{'bicycle': 'yes', 'bridge': 'yes', 'catmp-RoadID': '1212', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '2', 'garmin_type': '0x4', 'goods': 'yes', 'hgv': 'yes', 'highway': 'secondary', 'layer': '1', 'maxspeed': '72', 'motorcar': 'yes', 'name': 'Jl.Imam Bonjol', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(703825634, 5447589294)",,yes
4433,565708025,"{'bicycle': 'yes', 'bridge': 'yes', 'catmp-RoadID': '1237', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '2', 'garmin_type': '0x4', 'goods': 'yes', 'hgv': 'yes', 'highway': 'secondary', 'layer': '1', 'maxspeed': '72', 'motorcar': 'yes', 'name': 'Jl.Imam Bonjol', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(5447589295, 5447589296)",,yes
4434,565708026,"{'bicycle': 'yes', 'catmp-RoadID': '1237', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '2', 'garmin_type': '0x4', 'goods': 'yes', 'hgv': 'yes', 'highway': 'secondary', 'maxspeed': '72', 'motorcar': 'yes', 'name': 'Jl.Imam Bonjol', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(703738881, 703825421, 5447589295)",,yes
4435,565753168,"{'amenity': 'police', 'building': 'yes', 'building:levels': '1', 'name': 'Pos Polisi Kanaan'}","(5447912253, 5447912259, 5447912258, 5447912257, 5447912256, 5447912252, 5447912254, 5447912255, 5447912253)",police,
4436,566572109,"{'bicycle': 'yes', 'emergency': 'yes', 'foot': 'yes', 'garmin_road_class': '0', 'garmin_type': '0x6', 'goods': 'yes', 'hgv': 'yes', 'highway': 'residential', 'junction': 'roundabout', 'maxspeed': '8', 'motorcar': 'yes', 'oneway': 'yes', 'psv': 'yes', 'source': 'Batam Mapping Project', 'taxi': 'yes'}","(5455999886, 5455999864, 5455999865, 5455999866, 5455999867, 5455999868, 5455999869, 5455999870, 5455999871, 5455999872, 5455999873, 5455999874, 5455999887, 5455999875, 5455999876, 5455999877, 5455999878, 5455999879, 5455999880, 5455999881, 5455999882, 5455999883, 5455999884, 5455999885, 5455999886)",,yes
4437,567225749,"{'amenity': 'police', 'name': 'POLRESTA Denpasar'}","(5460833169, 5460833183, 5460833182, 5460833181, 5460833180, 5460833179, 5460833178, 5460833177, 5460833176, 5460833175, 5460833174, 5460833173, 5460833172, 5460833171, 5460833170, 5460828057, 5460833169)",police,
4438,567319408,"{'access:roof': 'no', 'addr:city': 'Semarang', 'addr:full': 'Jalan Gombel Baru', 'amenity': 'police', 'backup_generator': 'yes', 'building': 'police', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:material': 'brick', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'capacity:persons': '50-100', 'name': 'Satuan PJR Unit I Gombel', 'source': 'HOT_InAWARESurvey_2018'}","(5461338350, 5461338349, 5461338348, 5461338347, 5461338350)",police,
4439,567334343,"{'addr:full': 'Lindongan 2 Desa Kuma', 'amenity': 'police', 'building': 'yes', 'building:roof': 'tin', 'building:structure': 'reinforced_masonry', 'building:walls': 'brick', 'name': 'Polsek Tabukan Tengah'}","(5461412674, 5461412673, 5461412672, 5461412671, 5461412674)",police,
