,id,tags,lonlat,amenity_name
2940,715765377,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'name': 'Pertamina'}","(6726618214, 6726618215, 6726618216, 6726618217, 6726618214)",fuel
2941,717191771,"{'amenity': 'fuel', 'name': 'SPBU Pertamina Kekiling'}","(6735709680, 6735709681, 6735709682, 6735709683, 6735709684, 6735709680)",fuel
2942,718319295,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6745709878, 6745709879, 6745709880, 6745709860, 6745709861, 6745709858, 6745709878)",fuel
2943,720106716,"{'amenity': 'fuel', 'building': 'yes', 'name': 'pom bensin'}","(6758659408, 6758659407, 6758659406, 6758659405, 6758659408)",fuel
2944,720463602,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'name': 'Pertamina'}","(6761386973, 6761386974, 6761386975, 6761386976, 6761386973)",fuel
2945,720518069,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'name': 'Pertamina 63-701-003'}","(6761790409, 6761790410, 6761790411, 6761790412, 6761790409)",fuel
2946,720518087,{'amenity': 'fuel'},"(6761790530, 6761790531, 6761790532, 6761790533, 6761790530)",fuel
2947,720518090,{'amenity': 'fuel'},"(6761790544, 6761790545, 6761790546, 6761790547, 6761790548, 6761790544)",fuel
2948,720893941,"{'addr:city': 'Bekasi', 'addr:street': 'Jalan Jati Makmur', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'roof', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'layer': '1', 'name': 'Pertamina', 'self_service': 'no'}","(6763950802, 6763950803, 6644318487, 6763950804, 6763950805, 6856407400, 6763950802)",fuel
2949,720893950,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6763950837, 6763950838, 6763950839, 6763950840, 6763950837)",fuel
2950,720898009,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6763983825, 6763983826, 6763983827, 6763983828, 6763983825)",fuel
2951,720898011,"{'addr:street': 'Kodau', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'roof', 'name': 'Pertamina', 'self_service': 'no'}","(6763983833, 6763983834, 6763983835, 6763983836, 6763983837, 7047807063, 6763983838, 6763983839, 7047807064, 6763983840, 6763983833)",fuel
2952,720909508,{'amenity': 'fuel'},"(6764088485, 6764088486, 6764088487, 6764088488, 6764088485)",fuel
2953,720933319,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'name': 'Pertamina'}","(6764270749, 6764270750, 6764270751, 6764270752, 6764270749)",fuel
2954,720933336,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6764270844, 6764270845, 6764270846, 6764270847, 6764270844)",fuel
2955,720933369,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'fuel:Dex_Diesel': 'yes', 'fuel:Pertalite': 'yes', 'fuel:Pertamax': 'yes', 'fuel:Premium': 'yes', 'name': 'Pertamina 61-706-01', 'opening_hours': '24/7'}","(6764271084, 6764271085, 6764271086, 6764271087, 6764271084)",fuel
2956,720975757,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6764524669, 6764524670, 6764524671, 6764524672, 6764524669)",fuel
2957,721054979,"{'addr:street': 'Jalan Wibawa Mukti', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'roof', 'name': 'Pertamina'}","(6765430199, 6765430200, 6765430201, 6765430202, 6765430203, 6765430204, 6765430199)",fuel
2958,721087263,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6765660920, 6765660921, 6765660922, 6765660923, 6765660920)",fuel
2959,721087265,"{'addr:street': 'Jalan Dokter Ratna', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'roof', 'layer': '1', 'name': 'Pertamina'}","(6765660929, 6765660930, 6765660931, 6765660932, 6765660929)",fuel
2960,721087266,"{'addr:street': 'Jalan Caman Raya', 'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q154950', 'brand:wikipedia': 'en:Royal Dutch Shell', 'building': 'roof', 'layer': '1', 'name': 'Shell'}","(6765660934, 6765660935, 6765660936, 6765660937, 7027113531, 6765660938, 6765660939, 7027113530, 6765660940, 6765660934)",fuel
2961,721087293,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6765676361, 6765676362, 6765676363, 6765676364, 6765676361)",fuel
2962,721099142,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6765751157, 6765751158, 6765751159, 6765751160, 6765751157)",fuel
2963,721108205,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'fuel:diesel': 'yes', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'name': 'Pertamina', 'self_service': 'no'}","(6765817159, 6765817160, 6765817161, 6765817162, 6765817159)",fuel
2964,721108206,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'fuel:diesel': 'yes', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'name': 'Pertamina', 'self_service': 'no'}","(6765817163, 6765817164, 6765817165, 6765817166, 6765817163)",fuel
2965,721108209,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'name': 'Pertamina', 'self_service': 'no', 'wheelchair': 'yes'}","(6765817179, 6765817180, 6765817181, 6765817182, 6765817183, 6765817184, 6765836285, 6765836286, 6765817179)",fuel
2966,721108212,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'fuel:diesel': 'yes', 'name': 'Pertamina', 'self_service': 'no'}","(6765836295, 6765836296, 6765836297, 6765836298, 6765836295)",fuel
2967,721108217,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'fuel:diesel': 'yes', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'name': 'Pertamina', 'self_service': 'no'}","(6765836329, 6765836340, 6765836341, 6765836342, 6765836330, 6765836331, 6765836332, 6765836333, 6765836334, 6765836335, 6765836336, 6765836337, 6765836338, 6765836339, 6765836329)",fuel
2968,721108226,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'fuel:diesel': 'yes', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'name': 'Pertamina', 'self_service': 'no'}","(6765836357, 6765836358, 6765836359, 6765836360, 6765836357)",fuel
2969,721108230,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'fuel:diesel': 'yes', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'name': 'Pertamina', 'self_service': 'no'}","(6765836365, 7451084194, 6765836366, 6765836367, 5128156823, 6765836368, 6765836365)",fuel
2970,721434250,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6768164302, 6768164303, 6768164304, 6768164305, 6768164302)",fuel
2971,721493912,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6768421537, 6768421538, 6768421539, 6768421540, 6768421537)",fuel
2972,721497810,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6768455146, 6768455147, 6768455148, 6768455149, 6768455146)",fuel
2973,721497811,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'SPBU Pertamina 31.402.01'}","(6768455150, 6768455151, 6768455152, 6768455153, 6768455150)",fuel
2974,721506627,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6768517434, 6768517435, 6768517436, 6768517437, 6768517434)",fuel
2975,721802932,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6771080252, 6771080253, 6771080254, 6771080255, 6771080252)",fuel
2976,722181533,"{'addr:postcode': '15310', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'SPBU Pertamina 34-15322', 'opening_hours': '24/7', 'phone': '+62 21 1500000', 'self_service': 'no'}","(6774238465, 6774238466, 6774238467, 6774238468, 6774238469, 5479178228, 6774238465)",fuel
2977,722189016,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'SPBU Pertamina Pasar Sapi'}","(6774243844, 6774243845, 6774243846, 6774243847, 6774243848, 6774243849, 6774243844)",fuel
2978,722189018,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'fuel:diesel': 'yes', 'fuel:octane_92': 'yes', 'name': 'Pertamina'}","(6774243854, 6774243855, 6774243856, 6774243857, 6774243858, 6774243859, 6774243860, 6774243861, 6774243854)",fuel
2979,722243140,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6774787262, 6185327274, 6774787263, 6774787264, 6185327275, 6774787265, 6774787266, 6774787267, 6774787262)",fuel
2980,722246803,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6774820825, 6774820826, 6774820827, 6774820828, 6774820825)",fuel
2981,722397851,{'amenity': 'fuel'},"(6776175612, 6776175613, 6776175614, 6776175615, 6776175612)",fuel
2982,723904035,"{'addr:city': 'Blitar', 'addr:street': 'Jalan Letjend. S. Parman', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6789458500, 6895863932, 6789458501, 6789458502, 6895863927, 6789458503, 6789458500)",fuel
2983,723904036,"{'addr:city': 'Blitar', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6789458504, 6789458505, 6789458506, 6789458507, 6789458504)",fuel
2984,724188533,"{'addr:city': 'Surabaya', 'addr:postcode': '60118', 'addr:street': 'Jalan Nginden Semolo', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina', 'opening_hours': '24/7', 'payment:cash': 'yes', 'self_service': 'no'}","(6791656421, 6791656422, 6791656423, 6791656424, 6791656421)",fuel
2985,724333609,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'fuel:dexlite': 'yes', 'fuel:pertalite': 'yes', 'fuel:pertamax': 'yes', 'fuel:solar': 'yes', 'name': 'Pertamina 44 541 09'}","(6792967161, 6792967162, 6792967163, 6792967164, 6792967161)",fuel
2986,724333610,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina 44 541 03'}","(6792967165, 6792967166, 6792967167, 6792967168, 6792967165)",fuel
2987,724333611,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina 44 542 01'}","(6792967169, 6792967170, 6792967171, 6792967172, 6792967173, 6792967174, 6792967169)",fuel
2988,724333614,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina 44 541 05'}","(6792967175, 6792967176, 6792967177, 6792967178, 6792967175)",fuel
2989,725275604,"{'amenity': 'fuel', 'name': 'Pulau Betung'}","(6801463713, 6801463714, 6801463715, 6801463716, 6801463713)",fuel
2990,725275605,"{'amenity': 'fuel', 'name': 'Malinau Seberang'}","(6801463717, 6801463718, 6801463719, 6801463720, 6801463717)",fuel
2991,725275606,"{'amenity': 'fuel', 'name': 'Malinau Hilir'}","(6801463721, 6801463722, 6801463723, 6801463724, 6801463721)",fuel
2992,726068588,"{'amenity': 'fuel', 'name': 'POM BENSIN KEDUNGRINGIN'}","(6807369595, 6807369594, 6807369593, 6807369592, 6807369595)",fuel
2993,726184963,"{'amenity': 'fuel', 'brand': 'pertamina'}","(6808347580, 6808347581, 6808347582, 6808347583, 6808347584, 6808347585, 6808347586, 6808347587, 6808347580)",fuel
2994,726597078,"{'amenity': 'fuel', 'name': 'SPBU INDUSTRI'}","(6810548184, 6810548185, 6810548186, 6810548187, 6810548188, 6810548189, 6810548190, 6810548191, 6810548184)",fuel
2995,728051274,"{'addr:city': 'Surabaya', 'addr:street': 'Jalan Tidar', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina', 'payment:cash': 'yes', 'ref': 'SPBU Pertamina 54.601.06'}","(6822508773, 6822508774, 6822508775, 6822508776, 6822508773)",fuel
2996,728052468,"{'addr:city': 'Situbondo', 'addr:street': 'Jalan Panglima Besar Sudirman', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina', 'opening_hours': '24/7'}","(6822548943, 6822548944, 6822548945, 6822548946, 6822548943)",fuel
2997,731252044,"{'amenity': 'fuel', 'name': 'SPBU', 'source': 'survey lapang 2019'}","(6849353689, 6849353688, 6849353687, 6849353686, 6849353689)",fuel
2998,733142596,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6865459685, 6865459686, 6865459687, 6865459688, 6865459685)",fuel
2999,733210729,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6866167435, 6866167436, 6866167437, 6866167438, 6866167435)",fuel
3000,733332909,"{'addr:street': 'Jalan Raya Margasari - Bumiayu', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'fuel:diesel': 'yes', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'name': 'Pertamina', 'self_service': 'no'}","(6867579709, 6867579710, 6867579711, 6867579712, 6867579709)",fuel
3001,733339309,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(6867656498, 6867656499, 6867656500, 6867656501, 6867656498)",fuel
3002,734005408,{'amenity': 'fuel'},"(6874350325, 6874350326, 6874350327, 6874350328, 6874350329, 6874350330, 6874350325)",fuel
3003,734287177,{'amenity': 'fuel'},"(6876361675, 6876361676, 6876361677, 6876361678, 6876361675)",fuel
3004,735230133,{'amenity': 'fuel'},"(6886164016, 6886164017, 6886164018, 6886164019, 6886164016)",fuel
3005,737501560,"{'addr:full': 'JL. S.PARMAN DUSUN SITITNGGIL RT04 RW04', 'amenity': 'fuel', 'building': 'yes', 'name': 'SPBU'}","(6904869063, 6904869062, 6904869061, 6904869060, 6904869063)",fuel
3006,737501561,"{'addr:full': 'JL. S.PARMAN DUSUN SITITNGGIL RT04 RW04', 'amenity': 'fuel', 'building': 'yes', 'name': 'SPBU'}","(6904869067, 6904869064, 6904869065, 6904869066, 6904869067)",fuel
3007,742779333,"{'amenity': 'fuel', 'brand': 'OIL!', 'brand:wikidata': 'Q2007561', 'brand:wikipedia': 'de:OIL! Tankstellen', 'name': 'SPBU KARANGKAMULYAN'}","(6953328728, 6953328729, 6953328730, 6953328731, 6953328732, 6953328733, 6953328734, 6953328735, 6953328736, 6953328728)",fuel
3008,747824298,"{'amenity': 'fuel', 'name': 'SPBU Pangkalan Kerinci'}","(6996559430, 6996559431, 6996559432, 6996559433, 6996559430)",fuel
3009,748874127,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Pahlawan Revolusi', 'addr:street': 'Jalan Pahlawan Revolusi', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'roof', 'name': 'SPBU 34-13403', 'operator': 'PT Pertamina', 'source': 'HOT_InAWARESurvey_2017'}","(7003318587, 7003318585, 4992210064, 7003318586, 7003318587)",fuel
3010,748885521,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Pahlawan Revolusi', 'addr:street': 'Jalan Pahlawan Revolusi', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'roof', 'name': 'SPBU 34-13402', 'operator': 'PT Pertamina', 'source': 'HOT_InAWARESurvey_2017'}","(7003424216, 7003424215, 4985039062, 7003424214, 7003424216)",fuel
3011,748888801,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Jati Waringin, Kelurahan Cipinang Melayu, Kecamatan Makasar, Jakarta Timur', 'addr:housenumber': '12', 'addr:postcode': '13620', 'addr:street': 'Jalan Jati Waringin', 'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q154950', 'brand:wikipedia': 'en:Royal Dutch Shell', 'building': 'roof', 'evacuation_center': 'no', 'flood_prone': 'no', 'fuel:diesel': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'name': 'Shell Jatiwaringin', 'operator': 'Shell', 'phone': '+62 21 8661 5995', 'source': 'HOT_InAWARESurvey_2017', 'tenant': 'Niko Setya Putra', 'toilets': 'yes'}","(7003453793, 7003453792, 7003453791, 4918906855, 7003453793)",fuel
3012,749363112,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'name': 'SPBU Pertamina Karang Anyar'}","(7007668468, 7007668469, 7007668470, 7007668471, 7007668472, 7007668473, 7007668474, 7007668475, 7007668476, 7007668477, 7007668478, 7007668479, 7007668480, 7007668468)",fuel
3013,749894930,"{'addr:street': 'Jalan Raya Kalimalang', 'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q154950', 'brand:wikipedia': 'en:Royal Dutch Shell', 'building': 'roof', 'name': 'Shell'}","(7012234030, 7012234029, 7012234028, 7012234027, 7012234030)",fuel
3014,750001527,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Letjen Suprapto Cempaka Putih', 'addr:street': 'Jalan Letjend Suprapto', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'roof', 'name': 'SPBU 34.10502', 'operator': 'PT Pertamina', 'source': 'HOT_InAWARESurvey_2017'}","(7013195682, 4831099051, 7013195681, 7013195680, 7013195682)",fuel
3015,750514487,{'amenity': 'fuel'},"(6774243854, 7017522331, 7017522332, 6774243860, 7017522333, 7017522334, 7017522335, 6774243854)",fuel
3016,751442568,"{'amenity': 'fuel', 'brand': 'BP', 'brand:wikidata': 'Q152057', 'brand:wikipedia': 'en:BP', 'fuel:diesel': 'yes', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'name': 'BP', 'opening_hours': '24/7', 'operator': 'BP-AKR', 'shop': 'convenience'}","(7024836879, 7024836878, 7024836877, 7024836876, 7024836879)",fuel
3017,751690008,"{'addr:postcode': '13540', 'addr:street': 'Jalan Raya Bogor', 'amenity': 'fuel', 'brand': 'PT Pertamina', 'building': 'roof', 'fuel:diesel': 'yes', 'fuel:lpg': 'yes', 'name': 'SPBU Pertamina 34-131505'}","(7026998305, 6324767103, 7026998304, 7026998303, 6324767104, 7026998302, 7026998305)",fuel
3018,751729448,"{'addr:city': 'DKI Jakarta', 'addr:street': 'Jalan Jenderal Gatot Subroto', 'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q154950', 'brand:wikipedia': 'en:Royal Dutch Shell', 'building': 'roof', 'name': 'Shell'}","(7027299336, 7027299335, 7027299331, 7027299334, 7027299333, 7027299332, 7027299336)",fuel
3019,751735199,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan MT Haryono', 'addr:street': 'Jalan Letjen M. T. Haryono', 'amenity': 'fuel', 'brand': 'Shell', 'building': 'roof', 'layer': '1', 'name': 'SPBU Shell', 'operator': 'Shell', 'source': 'HOT_InAWARESurvey_2017'}","(7027348267, 7027348264, 7027348265, 4804984338, 7027348267)",fuel
3020,752024790,"{'addr:street': 'Jalan Kerja Bakti', 'amenity': 'fuel', 'brand': 'Pommini', 'building': 'roof', 'name': 'Pommini'}","(7029847168, 7029847165, 7029847166, 7029847167, 7029847168)",fuel
3021,753053316,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Gaya Motor Raya', 'addr:street': 'Jalan Gaya Motor Raya', 'amenity': 'fuel', 'brand': 'PT Pertamina', 'building': 'roof', 'name': 'SPBU 34-14310', 'operator': 'PT Pertamina', 'source': 'HOT_InAWARESurvey_2017'}","(5027948832, 7036351984, 7036428485, 7036428486, 5027948832)",fuel
3022,753133273,"{'addr:street': 'Jalan Kemang Sari Raya', 'amenity': 'fuel', 'brand': 'Pertanina', 'building': 'roof', 'layer': '1', 'name': 'Pertanina'}","(7037108886, 7037108885, 7262412545, 7037073284, 7037073283, 7262412546, 7037108886)",fuel
3023,753150868,"{'addr:city': 'DKI Jakarta', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'roof', 'name': 'Pertamina', 'operator': 'PT Pertamina', 'source': 'HOT_InAWARESurvey_2017'}","(7037214522, 7037214521, 5690219654, 7037214520, 7037214519, 6320243352, 7037214522)",fuel
3024,753245598,"{'amenity': 'fuel', 'name': 'Pertamina'}","(5664120947, 7038069430, 7038069431, 7038069432, 5664120947)",fuel
3025,753358863,"{'addr:street': 'Jalan Jati Waringin', 'amenity': 'fuel', 'brand': 'Pertamina', 'building': 'roof'}","(7039041706, 7039041703, 7039041704, 7039041705, 7039041706)",fuel
3026,753427022,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan I Gusti Ngurah Rai', 'addr:street': 'Jalan I Gusti Ngurah Rai', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'roof', 'name': 'Pertamina', 'operator': 'PT Pertamina', 'source': 'HOT_InAWARESurvey_2017'}","(4976774193, 7039551375, 7039551371, 7039551376, 7039551377, 7039551372, 4976774193)",fuel
3027,753434328,"{'addr:city': 'DKI Jakarta', 'addr:housenumber': '154', 'addr:postcode': '13310', 'addr:street': 'Jalan Bekasi Timur Raya', 'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q154950', 'brand:wikipedia': 'en:Royal Dutch Shell', 'building': 'roof', 'fuel:diesel': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'name': 'SPBU Shell', 'operator': 'Shell', 'phone': '+62 21 8591 4047', 'source': 'HOT_InAWARESurvey_2017', 'tenant': 'Ade Arifandi', 'toilets': 'yes'}","(7039611465, 4830269685, 7039611463, 7039611464, 7039611465)",fuel
3028,753435840,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Danau Sunter Utara', 'addr:street': 'Jalan Danau Sunter Utara', 'amenity': 'fuel', 'brand': 'PT Pertamina', 'building': 'roof', 'name': 'SPBU 34-14301', 'operator': 'PT Pertamina', 'source': 'HOT_InAWARESurvey_2017'}","(5121434848, 7039559937, 5619117092, 7039559938, 7039559939, 5619117093, 5121434848)",fuel
3029,754042450,"{'addr:city': 'DKI Jakarta', 'addr:street': 'Jalan Pusdiklat Depnaker', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'roof', 'name': 'Pertamina', 'operator': 'PT Pertamina', 'source': 'HOT_InAWARESurvey_2017'}","(7044609296, 7044609295, 5504168777, 7044609294, 7044609293, 7044609292, 7044609296)",fuel
3030,754061490,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Supriyadi', 'addr:street': 'Jalan Supriyadi', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'roof', 'name': 'Pertamina', 'operator': 'PT Pertamina', 'source': 'HOT_InAWARESurvey_2017'}","(7044796612, 7044796611, 7044796610, 7044796609, 7044796612)",fuel
3031,754061614,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Bekasi Timur', 'addr:street': 'Jalan Perintis Kemerdekaan', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'house', 'name': 'SPBU 34-13202', 'operator': 'PT Pertamina', 'source': 'HOT_InAWARESurvey_2017'}","(7044797685, 7044785781, 7044785784, 7044785783, 7044785782, 4900798939, 7044797685)",fuel
3032,754062957,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Kol. Soegiono', 'addr:street': 'Jalan Kolonel Soegiono', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'yes', 'name': 'SPBU 33-13402', 'operator': 'PT Pertamina', 'source': 'HOT_InAWARESurvey_2017'}","(4999344925, 7044795947, 7044795948, 7044795949, 4999344925)",fuel
